morph_id,morph,position,in_cells,in_forms,language_id
monsangM41,n,post,1.pl.excl.fut.neg; 1.pl.excl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 2.pl.fut.neg; 2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 1.pl.excl.nfut.aff; 1.pl.excl.nfut.aff,monsang105; monsang107; monsang115; monsang117; monsang119; monsang121; monsang125; monsang127; monsang129; monsang130; monsang133; monsang134; monsang139; monsang140; monsang143; monsang144; monsang149; monsang150; monsang151; monsang152; monsang178; monsang179,monsang
monsangM42,n a ⁵,post,2.sg.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.sg.3.pl.fut.aff,monsang061; monsang064; monsang065; monsang070; monsang071; monsang072,monsang
monsangM43,n a ⁵,pre,2.sg.3.sg.nfut.aff; 2.sg.3.pl.nfut.aff,monsang216; monsang217,monsang
monsangM44,n a ⁵ ŋ,free,2.sg,monsang008,monsang
monsangM45,n a ⁵ ʔ,post,1.sg.3.sg.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.incl.3.sg.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 2.sg.3.sg.nfut.aff; 2.pl.3.sg.nfut.aff; 3.sg.1.sg.nfut.aff; 3.sg.1.sg.nfut.aff; 3.sg.1.sg.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.sg.2.sg.nfut.aff; 3.sg.2.sg.nfut.aff; 3.sg.2.sg.nfut.aff; 3.sg.2.pl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.sg.3.sg.nfut.aff; 3.pl.3.sg.nfut.aff; 3.pl.3.sg.nfut.aff; 3.pl.3.sg.nfut.aff,monsang189; monsang191; monsang192; monsang193; monsang194; monsang216; monsang218; monsang224; monsang225; monsang226; monsang227; monsang228; monsang229; monsang230; monsang231; monsang232; monsang242; monsang243; monsang244; monsang245; monsang246; monsang247; monsang254; monsang256; monsang257; monsang259,monsang
monsangM46,n aa ⁵,post,1.sg.2.sg.nfut.aff; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.sg.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.incl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.sg.3.pl.nfut.aff; 2.pl.3.pl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 3.sg.3.pl.nfut.aff; 3.pl.3.sg.nfut.aff; 3.pl.3.pl.nfut.aff; 3.pl.3.pl.nfut.aff; 3.pl.3.pl.nfut.aff; 3.pl.3.pl.nfut.aff,monsang181; monsang182; monsang183; monsang184; monsang185; monsang186; monsang187; monsang188; monsang190; monsang195; monsang196; monsang197; monsang198; monsang201; monsang202; monsang203; monsang204; monsang205; monsang206; monsang207; monsang208; monsang209; monsang210; monsang211; monsang212; monsang213; monsang214; monsang215; monsang217; monsang219; monsang233; monsang234; monsang235; monsang236; monsang237; monsang238; monsang239; monsang240; monsang241; monsang248; monsang249; monsang250; monsang251; monsang252; monsang253; monsang255; monsang258; monsang260; monsang261; monsang262; monsang263,monsang
monsangM47,n e ¹,post,3.sg.nfut.aff,monsang221,monsang
monsangM48,n e ⁵,post,2.sg.nfut.aff; 2.pl.nfut.aff; 3.sg.nfut.aff; 3.pl.nfut.aff; 3.pl.nfut.aff,monsang199; monsang200; monsang220; monsang222; monsang223,monsang
monsangM49,n i ¹,post,1.sg.nfut.aff,monsang177,monsang
monsangM50,n i ⁵,post,1.sg.fut.neg; 1.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.sg.3.sg.fut.neg; 1.sg.nfut.aff,monsang103; monsang104; monsang109; monsang110; monsang111; monsang112; monsang113; monsang114; monsang116; monsang118; monsang120; monsang122; monsang123; monsang124; monsang176,monsang
monsangM51,n i ⁵ n,free,2.pl,monsang009,monsang
monsangM52,n i ⁵ n,post,2.pl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff,monsang063; monsang067; monsang069; monsang074; monsang076; monsang077,monsang
monsangM53,n i ⁵ ŋ,free,2.pl,monsang010,monsang
monsangM54,n i ⁵ ŋ,post,2.pl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff,monsang062; monsang066; monsang068; monsang073; monsang075; monsang078,monsang
monsangM55,n i ⁵ ŋ,pre,2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff,monsang218; monsang219,monsang
monsangM56,n ¹,pre,2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 3.sg.1.sg.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.sg.2.sg.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff,monsang203; monsang208; monsang209; monsang212; monsang215; monsang226; monsang231; monsang232; monsang235; monsang240; monsang241; monsang244; monsang247; monsang250; monsang253,monsang
monsangM57,n ɘ ¹,free,1.pl.incl; 3.pl,monsang006; monsang014,monsang
monsangM58,n ɘ ¹,post,1.pl.incl.nfut.aff,monsang180,monsang
monsangM59,n ɘ ⁵,free,1.pl.incl; 3.pl,monsang005; monsang015,monsang
